path,label,class_name,folder
data/High/yt_video1_frame003338.jpg,2,High Risk,High
data/Safe/int_video2_frame000086.jpg,0,Safe,Safe
data/Moderate/custom_safe_highway_0093.jpg,1,Moderate Risk,Moderate
data/Safe/int_video1_frame000118.jpg,0,Safe,Safe
data/High/ad4b229b-7f9fe6f9.jpg,2,High Risk,High
data/Safe/int_video2_frame000094.jpg,0,Safe,Safe
data/Safe/int_video1_frame000570.jpg,0,Safe,Safe
data/High/custom_safe_highway_0122.jpg,2,High Risk,High
data/Safe/int_video3_frame005050.jpg,0,Safe,Safe
data/High/acdd75d1-c83c44bf.jpg,2,High Risk,High
data/High/yt_video3_frame002954.jpg,2,High Risk,High
data/High/yt_video1_frame000390.jpg,2,High Risk,High
data/Safe/int_video2_frame000514.jpg,0,Safe,Safe
data/High/yt_video2_frame000599.jpg,2,High Risk,High
data/Safe/396150_image.jpg,0,Safe,Safe
data/High/yt_video3_frame013719.jpg,2,High Risk,High
data/Safe/int_video2_frame000014.jpg,0,Safe,Safe
data/Safe/int_video1_frame000598.jpg,0,Safe,Safe
data/High/custom_safe_highway_0046.jpg,2,High Risk,High
data/Safe/int_video3_frame002885.jpg,0,Safe,Safe
data/High/custom_safe_highway_0015.jpg,2,High Risk,High
data/High/yt_video2_frame002394.jpg,2,High Risk,High
data/High/021088_inst_label.png,2,High Risk,High
data/Safe/int_video2_frame000011.jpg,0,Safe,Safe
data/Safe/int_video1_frame000182.jpg,0,Safe,Safe
data/High/4d138a69-2043426a.jpg,2,High Risk,High
data/High/573f9b4e-878de96e.jpg,2,High Risk,High
data/Moderate/yt_video2_frame001437.jpg,1,Moderate Risk,Moderate
data/Safe/int_video3_frame005199.jpg,0,Safe,Safe
data/High/yt_video1_frame002419.jpg,2,High Risk,High
data/Safe/custom_moderate_city_traffic_0060.jpg,0,Safe,Safe
data/High/46a25544-ea6e54fa.jpg,2,High Risk,High
data/High/yt_video1_frame004282.jpg,2,High Risk,High
data/High/int_video3_frame002166.jpg,2,High Risk,High
data/High/34adc78d-eadeb8f4.jpg,2,High Risk,High
data/Safe/int_video2_frame000007.jpg,0,Safe,Safe
data/High/79749e6d-d84fb5f2.jpg,2,High Risk,High
data/Safe/int_video1_frame000251.jpg,0,Safe,Safe
data/High/275348_inst_label.png,2,High Risk,High
data/High/bb8f6c9a-e2c6dc5a.jpg,2,High Risk,High
data/Safe/int_video2_frame000522.jpg,0,Safe,Safe
data/Safe/int_video1_frame000580.jpg,0,Safe,Safe
data/High/yt_video2_frame002288.jpg,2,High Risk,High
data/High/yt_video3_frame006413.jpg,2,High Risk,High
data/Safe/int_video1_frame000615.jpg,0,Safe,Safe
data/High/6cddacfb-cd63a318.jpg,2,High Risk,High
data/Safe/int_video3_frame002859.jpg,0,Safe,Safe
data/Safe/custom_safe_highway_0131.jpg,0,Safe,Safe
data/High/yt_video1_frame003966.jpg,2,High Risk,High
data/High/yt_video3_frame002554.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0090.jpg,0,Safe,Safe
data/Safe/88b6fbc3-e12ea457.jpg,0,Safe,Safe
data/High/3f8db209-f003da8e.jpg,2,High Risk,High
data/Safe/custom_safe_highway_0096.jpg,0,Safe,Safe
data/High/yt_video3_frame013050.jpg,2,High Risk,High
data/Safe/int_video3_frame001498.jpg,0,Safe,Safe
data/Safe/int_video2_frame000542.jpg,0,Safe,Safe
data/Safe/56c87810-bec72b74.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0042.jpg,2,High Risk,High
data/High/yt_video3_frame010835.jpg,2,High Risk,High
data/Safe/int_video2_frame000296.jpg,0,Safe,Safe
data/Safe/000963_image.jpg,0,Safe,Safe
data/High/2f777508-a5dbf9c2.jpg,2,High Risk,High
data/Safe/int_video2_frame000435.jpg,0,Safe,Safe
data/High/yt_video3_frame004330.jpg,2,High Risk,High
data/High/0034112_image.jpg,2,High Risk,High
data/High/frame9991_inst_label.png,2,High Risk,High
data/Safe/int_video1_frame000129.jpg,0,Safe,Safe
data/Safe/int_video2_frame000593.jpg,0,Safe,Safe
data/Safe/int_video3_frame005299.jpg,0,Safe,Safe
data/High/0017495_label.png,2,High Risk,High
data/Safe/int_video1_frame000303.jpg,0,Safe,Safe
data/High/yt_video3_frame009470.jpg,2,High Risk,High
data/Moderate/frame2267_image.jpg,1,Moderate Risk,Moderate
data/High/int_video3_frame004598.jpg,2,High Risk,High
data/High/yt_video2_frame003106.jpg,2,High Risk,High
data/High/frame1731_label.png,2,High Risk,High
data/High/404847_label.png,2,High Risk,High
data/High/40a0c432-b39c3a2d.jpg,2,High Risk,High
data/High/yt_video2_frame001023.jpg,2,High Risk,High
data/High/1df877e7-6db3cff6.jpg,2,High Risk,High
data/High/4bdd2193-546f8f2c.jpg,2,High Risk,High
data/Safe/128774_image.jpg,0,Safe,Safe
data/High/75417b66-b0ce6f35.jpg,2,High Risk,High
data/Safe/int_video3_frame004462.jpg,0,Safe,Safe
data/Safe/int_video2_frame000433.jpg,0,Safe,Safe
data/Safe/int_video1_frame000345.jpg,0,Safe,Safe
data/Moderate/8fc9a361-be61a7dc.jpg,1,Moderate Risk,Moderate
data/High/0a3d4e9c-6a88f9e4.jpg,2,High Risk,High
data/High/yt_video3_frame002413.jpg,2,High Risk,High
data/Safe/int_video2_frame000504.jpg,0,Safe,Safe
data/High/yt_video1_frame002284.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0137.jpg,2,High Risk,High
data/Safe/64575636-af5da039.jpg,0,Safe,Safe
data/High/2c8fcdf8-929f54ad.jpg,2,High Risk,High
data/Safe/yt_video1_frame002261.jpg,0,Safe,Safe
data/High/yt_video1_frame004499.jpg,2,High Risk,High
data/High/int_video3_frame000113.jpg,2,High Risk,High
data/High/523103_label.png,2,High Risk,High
data/High/b12992c7-fa9e7a33.jpg,2,High Risk,High
data/High/frame17862_inst_label.png,2,High Risk,High
data/High/yt_video1_frame003835.jpg,2,High Risk,High
data/High/361065_label.png,2,High Risk,High
data/High/1e5658e1-1b46d458.jpg,2,High Risk,High
data/High/yt_video3_frame010524.jpg,2,High Risk,High
data/Safe/int_video1_frame000043.jpg,0,Safe,Safe
data/High/yt_video2_frame003854.jpg,2,High Risk,High
data/High/384ccbc7-0a770314.jpg,2,High Risk,High
data/Safe/int_video2_frame000270.jpg,0,Safe,Safe
data/High/yt_video3_frame000132.jpg,2,High Risk,High
data/Safe/int_video3_frame000666.jpg,0,Safe,Safe
data/High/yt_video2_frame000065.jpg,2,High Risk,High
data/High/yt_video3_frame008355.jpg,2,High Risk,High
data/High/7d89b471-5b7637c8.jpg,2,High Risk,High
data/High/frame2685_label.png,2,High Risk,High
data/High/0a987fbc-48d777e2.jpg,2,High Risk,High
data/High/yt_video1_frame001657.jpg,2,High Risk,High
data/High/yt_video2_frame002586.jpg,2,High Risk,High
data/High/yt_video1_frame001790.jpg,2,High Risk,High
data/High/13f623b5-3611e0e7.jpg,2,High Risk,High
data/High/frame33308_label.png,2,High Risk,High
data/Safe/int_video3_frame005195.jpg,0,Safe,Safe
data/High/73543852-11df94ed.jpg,2,High Risk,High
data/High/yt_video2_frame000119.jpg,2,High Risk,High
data/High/yt_video2_frame001104.jpg,2,High Risk,High
data/High/yt_video1_frame004129.jpg,2,High Risk,High
data/High/57f43d1c-548210ef.jpg,2,High Risk,High
data/High/28643c39-db8ad3a3.jpg,2,High Risk,High
data/High/yt_video3_frame013422.jpg,2,High Risk,High
data/High/18bbaf29-5a44f2aa.jpg,2,High Risk,High
data/High/6c865a83-d41504b1.jpg,2,High Risk,High
data/High/yt_video1_frame003307.jpg,2,High Risk,High
data/High/2178d731-bc7b1cef.jpg,2,High Risk,High
data/High/int_video3_frame000276.jpg,2,High Risk,High
data/High/3ad63190-d1cc54de.jpg,2,High Risk,High
data/High/int_video3_frame003891.jpg,2,High Risk,High
data/High/544efe84-e6399ee4.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0132.jpg,2,High Risk,High
data/High/yt_video1_frame001867.jpg,2,High Risk,High
data/High/yt_video1_frame003840.jpg,2,High Risk,High
data/High/3c39180d-d84dfdb4.jpg,2,High Risk,High
data/High/0011803_inst_label.png,2,High Risk,High
data/High/381d248a-4069a321.jpg,2,High Risk,High
data/High/frame0399_inst_label.png,2,High Risk,High
data/High/frame2014_image.jpg,2,High Risk,High
data/Safe/yt_video1_frame002429.jpg,0,Safe,Safe
data/High/49c9fb1f-69cfc62b.jpg,2,High Risk,High
data/High/yt_video1_frame001720.jpg,2,High Risk,High
data/High/custom_safe_highway_0035.jpg,2,High Risk,High
data/Safe/int_video1_frame000153.jpg,0,Safe,Safe
data/High/831912a9-1b0a0442.jpg,2,High Risk,High
data/High/yt_video3_frame009403.jpg,2,High Risk,High
data/Safe/int_video2_frame000041.jpg,0,Safe,Safe
data/High/yt_video1_frame000757.jpg,2,High Risk,High
data/High/int_video3_frame002595.jpg,2,High Risk,High
data/High/frame21739_label.png,2,High Risk,High
data/Safe/93b93cd9-394feaca.jpg,0,Safe,Safe
data/High/frame0074_inst_label.png,2,High Risk,High
data/High/frame2939_inst_label.png,2,High Risk,High
data/High/yt_video2_frame002545.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0069.jpg,2,High Risk,High
data/High/int_video3_frame002359.jpg,2,High Risk,High
data/Moderate/yt_video2_frame004680.jpg,1,Moderate Risk,Moderate
data/High/custom_high_risk_rain_0063.jpg,2,High Risk,High
data/High/yt_video3_frame009190.jpg,2,High Risk,High
data/High/yt_video3_frame013377.jpg,2,High Risk,High
data/Safe/5a8220cc-241fb4d3.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001978.jpg,0,Safe,Safe
data/Safe/yt_video3_frame001232.jpg,0,Safe,Safe
data/Safe/int_video3_frame000085.jpg,0,Safe,Safe
data/High/int_video3_frame001220.jpg,2,High Risk,High
data/Safe/yt_video1_frame003728.jpg,0,Safe,Safe
data/High/30f0a60b-df3d8284.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0116.jpg,2,High Risk,High
data/Safe/int_video1_frame000201.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001420.jpg,0,Safe,Safe
data/High/yt_video3_frame010668.jpg,2,High Risk,High
data/High/8f75d407-c7d8e597.jpg,2,High Risk,High
data/High/custom_safe_highway_0119.jpg,2,High Risk,High
data/Moderate/yt_video2_frame002904.jpg,1,Moderate Risk,Moderate
data/High/int_video3_frame002672.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0159.jpg,2,High Risk,High
data/High/14f78cf7-b8c15cc3.jpg,2,High Risk,High
data/Safe/int_video2_frame000655.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001219.jpg,0,Safe,Safe
data/Safe/int_video1_frame000101.jpg,0,Safe,Safe
data/High/0001196_image.jpg,2,High Risk,High
data/High/141768_inst_label.png,2,High Risk,High
data/High/71a9af7a-43682f0b.jpg,2,High Risk,High
data/Moderate/int_video3_frame003974.jpg,1,Moderate Risk,Moderate
data/High/yt_video3_frame012119.jpg,2,High Risk,High
data/Moderate/yt_video2_frame002479.jpg,1,Moderate Risk,Moderate
data/High/642575_label.png,2,High Risk,High
data/Safe/int_video3_frame001864.jpg,0,Safe,Safe
data/High/yt_video3_frame012262.jpg,2,High Risk,High
data/High/custom_safe_highway_0040.jpg,2,High Risk,High
data/High/7bf5c778-9665e38d.jpg,2,High Risk,High
data/High/4fc97b94-d5e3c839.jpg,2,High Risk,High
data/High/218217_image.jpg,2,High Risk,High
data/High/011797_inst_label.png,2,High Risk,High
data/High/747d8591-b7246596.jpg,2,High Risk,High
data/High/yt_video1_frame003358.jpg,2,High Risk,High
data/Safe/int_video3_frame002716.jpg,0,Safe,Safe
data/High/a0be3324-81760da5.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0084.jpg,2,High Risk,High
data/Safe/int_video3_frame004526.jpg,0,Safe,Safe
data/High/335af60a-10be5d85.jpg,2,High Risk,High
data/High/7da2ef7c-3e33199d.jpg,2,High Risk,High
data/High/frame12117_label.png,2,High Risk,High
data/Moderate/custom_moderate_city_traffic_0011.jpg,1,Moderate Risk,Moderate
data/Safe/int_video2_frame000125.jpg,0,Safe,Safe
data/Safe/int_video1_frame000556.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001550.jpg,0,Safe,Safe
data/High/176853_image.jpg,2,High Risk,High
data/Safe/yt_video1_frame002473.jpg,0,Safe,Safe
data/High/8e1f1d03-a876c492.jpg,2,High Risk,High
data/Moderate/yt_video3_frame001555.jpg,1,Moderate Risk,Moderate
data/High/4b94111d-390725f9.jpg,2,High Risk,High
data/Moderate/yt_video1_frame002560.jpg,1,Moderate Risk,Moderate
data/High/a381a874-721c835a.jpg,2,High Risk,High
data/High/24791a52-e5030f73.jpg,2,High Risk,High
data/Moderate/yt_video3_frame000225.jpg,1,Moderate Risk,Moderate
data/Safe/yt_video2_frame001696.jpg,0,Safe,Safe
data/Safe/int_video2_frame000677.jpg,0,Safe,Safe
data/High/custom_moderate_city_traffic_0144.jpg,2,High Risk,High
data/Safe/int_video1_frame000260.jpg,0,Safe,Safe
data/Safe/int_video2_frame000317.jpg,0,Safe,Safe
data/High/2cf1f020-3e8ff825.jpg,2,High Risk,High
data/High/42fdb851-b0e8f0c0.jpg,2,High Risk,High
data/High/yt_video3_frame009809.jpg,2,High Risk,High
data/Safe/int_video1_frame000102.jpg,0,Safe,Safe
data/Safe/custom_moderate_city_traffic_0098.jpg,0,Safe,Safe
data/Safe/yt_video3_frame006388.jpg,0,Safe,Safe
data/Safe/yt_video2_frame003159.jpg,0,Safe,Safe
data/High/yt_video1_frame004345.jpg,2,High Risk,High
data/Safe/yt_video2_frame004583.jpg,0,Safe,Safe
data/High/yt_video1_frame000123.jpg,2,High Risk,High
data/High/yt_video1_frame001236.jpg,2,High Risk,High
data/Safe/int_video2_frame000395.jpg,0,Safe,Safe
data/High/frame53249_inst_label.png,2,High Risk,High
data/High/yt_video1_frame001777.jpg,2,High Risk,High
data/High/yt_video3_frame004040.jpg,2,High Risk,High
data/High/770da829-c66b65b6.jpg,2,High Risk,High
data/High/yt_video3_frame005062.jpg,2,High Risk,High
data/High/yt_video2_frame004134.jpg,2,High Risk,High
data/High/yt_video1_frame004269.jpg,2,High Risk,High
data/Safe/int_video2_frame000095.jpg,0,Safe,Safe
data/High/3c87d4cb-b6d2ec9c.jpg,2,High Risk,High
data/High/yt_video3_frame012762.jpg,2,High Risk,High
data/High/yt_video2_frame001522.jpg,2,High Risk,High
data/High/8d0bd15e-a05508dd.jpg,2,High Risk,High
data/Safe/int_video1_frame000561.jpg,0,Safe,Safe
data/High/0004888_image.jpg,2,High Risk,High
data/Safe/yt_video2_frame002202.jpg,0,Safe,Safe
data/High/0d13ae3d-208a0cdb.jpg,2,High Risk,High
data/High/yt_video3_frame007871.jpg,2,High Risk,High
data/High/frame37917_label.png,2,High Risk,High
data/High/yt_video3_frame009446.jpg,2,High Risk,High
data/Safe/56df8311-9e030f65.jpg,0,Safe,Safe
data/High/int_video3_frame003985.jpg,2,High Risk,High
data/Safe/int_video1_frame000270.jpg,0,Safe,Safe
data/Moderate/yt_video1_frame002512.jpg,1,Moderate Risk,Moderate
data/High/yt_video1_frame002110.jpg,2,High Risk,High
data/High/014810_image.jpg,2,High Risk,High
data/High/custom_safe_highway_0037.jpg,2,High Risk,High
data/High/806657_label.png,2,High Risk,High
data/Moderate/yt_video1_frame003818.jpg,1,Moderate Risk,Moderate
data/High/aefd1f1c-87835d05.jpg,2,High Risk,High
data/Safe/yt_video2_frame001213.jpg,0,Safe,Safe
data/Safe/int_video3_frame001688.jpg,0,Safe,Safe
data/Safe/int_video2_frame000151.jpg,0,Safe,Safe
data/Safe/custom_moderate_city_traffic_0005.jpg,0,Safe,Safe
data/High/699848_label.png,2,High Risk,High
data/High/frame2553_image.jpg,2,High Risk,High
data/High/559a5355-fc911369.jpg,2,High Risk,High
data/High/0010050_label.png,2,High Risk,High
data/High/72b2dd60-614a978a.jpg,2,High Risk,High
data/High/frame50612_label.png,2,High Risk,High
data/Moderate/64b3f01b-089db672.jpg,1,Moderate Risk,Moderate
data/Safe/int_video1_frame000186.jpg,0,Safe,Safe
data/Safe/088fe2e8-0b217f46.jpg,0,Safe,Safe
data/Safe/int_video1_frame000076.jpg,0,Safe,Safe
data/High/2a7e1ff7-4fcec687.jpg,2,High Risk,High
data/High/custom_safe_highway_0152.jpg,2,High Risk,High
data/Safe/int_video1_frame000442.jpg,0,Safe,Safe
data/High/yt_video1_frame001449.jpg,2,High Risk,High
data/Safe/int_video1_frame000311.jpg,0,Safe,Safe
data/High/yt_video1_frame003873.jpg,2,High Risk,High
data/Safe/9aba9146-2704c3db.jpg,0,Safe,Safe
data/High/yt_video1_frame003638.jpg,2,High Risk,High
data/High/yt_video1_frame001435.jpg,2,High Risk,High
data/High/frame35599_image.jpg,2,High Risk,High
data/Moderate/019239_image.jpg,1,Moderate Risk,Moderate
data/Safe/int_video2_frame000361.jpg,0,Safe,Safe
data/High/yt_video3_frame010888.jpg,2,High Risk,High
data/Safe/yt_video2_frame001742.jpg,0,Safe,Safe
data/High/9dec6d97-503c4c5a.jpg,2,High Risk,High
data/High/frame3750_image.jpg,2,High Risk,High
data/High/frame3288_inst_label.png,2,High Risk,High
data/Safe/int_video1_frame000295.jpg,0,Safe,Safe
data/Safe/int_video1_frame000548.jpg,0,Safe,Safe
data/High/443193_inst_label.png,2,High Risk,High
data/High/yt_video2_frame000042.jpg,2,High Risk,High
data/High/frame36408_label.png,2,High Risk,High
data/Safe/int_video2_frame000489.jpg,0,Safe,Safe
data/High/268450_inst_label.png,2,High Risk,High
data/High/custom_moderate_city_traffic_0157.jpg,2,High Risk,High
data/High/50f44c57-04e5db4d.jpg,2,High Risk,High
data/High/31c856f3-7dbe2a3d.jpg,2,High Risk,High
data/High/yt_video1_frame004064.jpg,2,High Risk,High
data/Safe/int_video3_frame004047.jpg,0,Safe,Safe
data/Safe/int_video1_frame000049.jpg,0,Safe,Safe
data/High/yt_video3_frame009303.jpg,2,High Risk,High
data/High/b48c7b5f-49fec7f1.jpg,2,High Risk,High
data/Safe/int_video2_frame000432.jpg,0,Safe,Safe
data/High/7d6eb8b3-17cd49ef.jpg,2,High Risk,High
data/High/yt_video3_frame008455.jpg,2,High Risk,High
data/High/yt_video3_frame011888.jpg,2,High Risk,High
data/High/873503_inst_label.png,2,High Risk,High
data/Moderate/yt_video2_frame000825.jpg,1,Moderate Risk,Moderate
data/High/yt_video2_frame002033.jpg,2,High Risk,High
data/Safe/int_video3_frame002732.jpg,0,Safe,Safe
data/High/yt_video1_frame002899.jpg,2,High Risk,High
data/High/yt_video1_frame002181.jpg,2,High Risk,High
data/Safe/int_video1_frame000160.jpg,0,Safe,Safe
data/Safe/yt_video2_frame002663.jpg,0,Safe,Safe
data/High/yt_video1_frame002924.jpg,2,High Risk,High
data/Safe/int_video3_frame000770.jpg,0,Safe,Safe
data/Safe/int_video2_frame000139.jpg,0,Safe,Safe
data/High/a869c6b7-96539a8d.jpg,2,High Risk,High
data/Safe/int_video2_frame000203.jpg,0,Safe,Safe
data/High/3c79d99b-f47fdab1.jpg,2,High Risk,High
data/Safe/int_video1_frame000505.jpg,0,Safe,Safe
data/High/custom_moderate_city_traffic_0104.jpg,2,High Risk,High
data/High/094487fc-5f6a6639.jpg,2,High Risk,High
data/High/771493_label.png,2,High Risk,High
data/High/custom_moderate_city_traffic_0094.jpg,2,High Risk,High
data/Safe/custom_high_risk_rain_0147.jpg,0,Safe,Safe
data/High/46711c66-2ee09c82.jpg,2,High Risk,High
data/Safe/int_video2_frame000192.jpg,0,Safe,Safe
data/High/yt_video1_frame000300.jpg,2,High Risk,High
data/High/689632_image.jpg,2,High Risk,High
data/Safe/yt_video1_frame001602.jpg,0,Safe,Safe
data/High/int_video3_frame001143.jpg,2,High Risk,High
data/High/5df03e07-85dcc14b.jpg,2,High Risk,High
data/High/custom_high_risk_rain_0128.jpg,2,High Risk,High
data/High/4e15edbf-c434f60e.jpg,2,High Risk,High
data/Safe/yt_video1_frame002240.jpg,0,Safe,Safe
data/High/a374cc51-4c1237b6.jpg,2,High Risk,High
data/Safe/89ae16ee-e862d733.jpg,0,Safe,Safe
data/Safe/int_video2_frame000465.jpg,0,Safe,Safe
data/Safe/yt_video3_frame002012.jpg,0,Safe,Safe
data/Safe/int_video1_frame000150.jpg,0,Safe,Safe
data/High/yt_video1_frame002092.jpg,2,High Risk,High
data/High/8f887b66-4921dcac.jpg,2,High Risk,High
data/High/0004856_inst_label.png,2,High Risk,High
data/High/yt_video3_frame009591.jpg,2,High Risk,High
data/Safe/int_video3_frame003508.jpg,0,Safe,Safe
data/High/633180_image.jpg,2,High Risk,High
data/High/yt_video3_frame010421.jpg,2,High Risk,High
data/High/custom_safe_highway_0157.jpg,2,High Risk,High
data/High/frame16917_label.png,2,High Risk,High
data/High/5478b7ff-7450e994.jpg,2,High Risk,High
data/Safe/int_video3_frame000695.jpg,0,Safe,Safe
data/High/yt_video1_frame003676.jpg,2,High Risk,High
data/High/c396e833-ba935f99.jpg,2,High Risk,High
data/High/b57c8f5a-b427a4b7.jpg,2,High Risk,High
data/High/int_video3_frame003405.jpg,2,High Risk,High
data/Safe/956796_image.jpg,0,Safe,Safe
data/Safe/0bdf03ce-9c7c3492.jpg,0,Safe,Safe
data/Safe/int_video1_frame000284.jpg,0,Safe,Safe
data/Safe/int_video1_frame000466.jpg,0,Safe,Safe
data/High/yt_video2_frame000030.jpg,2,High Risk,High
data/Safe/9f51c176-0a179690.jpg,0,Safe,Safe
data/Safe/int_video2_frame000155.jpg,0,Safe,Safe
data/High/int_video3_frame002664.jpg,2,High Risk,High
data/Safe/0386df8d-c884dc14.jpg,0,Safe,Safe
data/High/custom_high_risk_rain_0121.jpg,2,High Risk,High
data/High/b44d57fb-e85243b2.jpg,2,High Risk,High
data/Moderate/yt_video1_frame004482.jpg,1,Moderate Risk,Moderate
data/Safe/int_video3_frame001526.jpg,0,Safe,Safe
data/High/custom_safe_highway_0121.jpg,2,High Risk,High
data/Safe/int_video1_frame000287.jpg,0,Safe,Safe
data/Safe/int_video2_frame000491.jpg,0,Safe,Safe
data/High/int_video3_frame005032.jpg,2,High Risk,High
data/High/6c3e6735-9698d164.jpg,2,High Risk,High
data/Safe/yt_video1_frame001008.jpg,0,Safe,Safe
data/Safe/int_video1_frame000450.jpg,0,Safe,Safe
data/Safe/int_video2_frame000585.jpg,0,Safe,Safe
data/High/8769c129-74f3b319.jpg,2,High Risk,High
data/High/yt_video3_frame008921.jpg,2,High Risk,High
data/High/017489_image.jpg,2,High Risk,High
data/High/yt_video2_frame004129.jpg,2,High Risk,High
data/High/int_video3_frame003625.jpg,2,High Risk,High
data/Safe/int_video3_frame005556.jpg,0,Safe,Safe
data/High/02097021-05dcbf23.jpg,2,High Risk,High
data/High/4a04af8f-d6c6e945.jpg,2,High Risk,High
data/High/yt_video3_frame005724.jpg,2,High Risk,High
data/High/0e161e35-a031c3c1.jpg,2,High Risk,High
data/High/3c272b4b-1dfb5e01.jpg,2,High Risk,High
data/High/yt_video2_frame003821.jpg,2,High Risk,High
data/High/202ca8c4-8ad0280a.jpg,2,High Risk,High
data/High/yt_video1_frame004304.jpg,2,High Risk,High
data/High/frame27350_image.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0109.jpg,2,High Risk,High
data/Safe/int_video1_frame000285.jpg,0,Safe,Safe
data/High/264440_inst_label.png,2,High Risk,High
data/Safe/int_video1_frame000213.jpg,0,Safe,Safe
data/High/yt_video2_frame003003.jpg,2,High Risk,High
data/High/frame16271_inst_label.png,2,High Risk,High
data/High/yt_video1_frame000978.jpg,2,High Risk,High
data/High/a16471ef-d4d44b1d.jpg,2,High Risk,High
data/Safe/int_video1_frame000312.jpg,0,Safe,Safe
data/High/afe7c43b-998729a8.jpg,2,High Risk,High
data/High/7cb24f99-9713ea05.jpg,2,High Risk,High
data/High/yt_video1_frame001032.jpg,2,High Risk,High
data/Safe/a9f11a2e-2e6abd0c.jpg,0,Safe,Safe
data/Safe/int_video3_frame002765.jpg,0,Safe,Safe
data/Safe/custom_high_risk_rain_0132.jpg,0,Safe,Safe
data/Safe/int_video3_frame001926.jpg,0,Safe,Safe
data/Safe/int_video3_frame000071.jpg,0,Safe,Safe
data/High/5589def1-1bc254b1.jpg,2,High Risk,High
data/Safe/int_video2_frame000109.jpg,0,Safe,Safe
data/Safe/int_video3_frame000333.jpg,0,Safe,Safe
data/High/yt_video2_frame003726.jpg,2,High Risk,High
data/Safe/yt_video2_frame001133.jpg,0,Safe,Safe
data/High/yt_video3_frame009443.jpg,2,High Risk,High
data/Safe/yt_video2_frame001474.jpg,0,Safe,Safe
data/High/yt_video2_frame003642.jpg,2,High Risk,High
data/Safe/int_video2_frame000493.jpg,0,Safe,Safe
data/Safe/018974_image.jpg,0,Safe,Safe
data/Safe/int_video2_frame000497.jpg,0,Safe,Safe
data/High/8cbbe764-20f57346.jpg,2,High Risk,High
data/High/0010798_inst_label.png,2,High Risk,High
data/High/yt_video3_frame005372.jpg,2,High Risk,High
data/High/yt_video1_frame004394.jpg,2,High Risk,High
data/Safe/int_video2_frame000506.jpg,0,Safe,Safe
data/High/2871fb39-32eb06c7.jpg,2,High Risk,High
data/Safe/yt_video2_frame004271.jpg,0,Safe,Safe
data/Safe/int_video1_frame000597.jpg,0,Safe,Safe
data/Safe/76ebdfa2-a5353fd2.jpg,0,Safe,Safe
data/Safe/int_video2_frame000031.jpg,0,Safe,Safe
data/Safe/int_video3_frame003932.jpg,0,Safe,Safe
data/High/85a0b220-a69f26a1.jpg,2,High Risk,High
data/High/488144_inst_label.png,2,High Risk,High
data/High/custom_high_risk_rain_0085.jpg,2,High Risk,High
data/Safe/int_video2_frame000256.jpg,0,Safe,Safe
data/High/a5a2f787-eff8d2d6.jpg,2,High Risk,High
data/High/yt_video2_frame000152.jpg,2,High Risk,High
data/High/int_video3_frame004631.jpg,2,High Risk,High
data/Safe/custom_high_risk_rain_0126.jpg,0,Safe,Safe
data/Safe/int_video3_frame005081.jpg,0,Safe,Safe
data/High/511497_inst_label.png,2,High Risk,High
data/High/custom_moderate_city_traffic_0163.jpg,2,High Risk,High
data/Safe/int_video3_frame001283.jpg,0,Safe,Safe
data/Safe/yt_video2_frame002981.jpg,0,Safe,Safe
data/High/a3dcf805-12eda789.jpg,2,High Risk,High
data/Safe/int_video1_frame000474.jpg,0,Safe,Safe
data/High/yt_video1_frame001022.jpg,2,High Risk,High
data/Safe/frame47053_image.jpg,0,Safe,Safe
data/High/frame1409_inst_label.png,2,High Risk,High
data/Safe/frame4703_image.jpg,0,Safe,Safe
data/Safe/yt_video2_frame001403.jpg,0,Safe,Safe
data/High/frame42802_label.png,2,High Risk,High
data/High/82e28f9b-4ca0180e.jpg,2,High Risk,High
data/High/yt_video1_frame000784.jpg,2,High Risk,High
data/High/yt_video2_frame003803.jpg,2,High Risk,High
data/Safe/yt_video2_frame004385.jpg,0,Safe,Safe
data/Safe/yt_video1_frame002445.jpg,0,Safe,Safe
data/High/03aa1144-c167799a.jpg,2,High Risk,High
data/High/custom_moderate_city_traffic_0073.jpg,2,High Risk,High
data/High/267bb761-b3b8641e.jpg,2,High Risk,High
data/High/custom_safe_highway_0026.jpg,2,High Risk,High
data/Safe/yt_video2_frame000446.jpg,0,Safe,Safe
data/High/0003132_image.jpg,2,High Risk,High
data/Safe/int_video1_frame000573.jpg,0,Safe,Safe
data/High/7e375274-aaaccf4f.jpg,2,High Risk,High
data/High/yt_video2_frame003736.jpg,2,High Risk,High
data/Moderate/yt_video1_frame003971.jpg,1,Moderate Risk,Moderate
data/Safe/int_video3_frame000624.jpg,0,Safe,Safe
